StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-04-08T06:00:00Z,APXMIDP,2026-04-08,15,130.33,2246.350
2026-04-08T06:00:00Z,N2EXMIDP,2026-04-08,15,0.00,0.000
2026-04-08T05:30:00Z,APXMIDP,2026-04-08,14,135.38,1992.850
2026-04-08T05:30:00Z,N2EXMIDP,2026-04-08,14,0.00,0.000
2026-04-08T05:00:00Z,APXMIDP,2026-04-08,13,127.10,2204.450
2026-04-08T05:00:00Z,N2EXMIDP,2026-04-08,13,0.00,0.000
2026-04-08T04:30:00Z,APXMIDP,2026-04-08,12,121.80,1967.950
2026-04-08T04:30:00Z,N2EXMIDP,2026-04-08,12,0.00,0.000
2026-04-08T04:00:00Z,APXMIDP,2026-04-08,11,111.23,2117.000
2026-04-08T04:00:00Z,N2EXMIDP,2026-04-08,11,0.00,0.000
2026-04-08T03:30:00Z,APXMIDP,2026-04-08,10,93.68,2208.500
2026-04-08T03:30:00Z,N2EXMIDP,2026-04-08,10,0.00,0.000
2026-04-08T03:00:00Z,APXMIDP,2026-04-08,9,93.66,1910.500
2026-04-08T03:00:00Z,N2EXMIDP,2026-04-08,9,0.00,0.000
2026-04-08T02:30:00Z,APXMIDP,2026-04-08,8,89.09,2276.500
2026-04-08T02:30:00Z,N2EXMIDP,2026-04-08,8,0.00,0.000
2026-04-08T02:00:00Z,APXMIDP,2026-04-08,7,86.27,2007.150
2026-04-08T02:00:00Z,N2EXMIDP,2026-04-08,7,0.00,0.000
2026-04-08T01:30:00Z,APXMIDP,2026-04-08,6,90.48,3023.650
2026-04-08T01:30:00Z,N2EXMIDP,2026-04-08,6,0.00,0.000
2026-04-08T01:00:00Z,APXMIDP,2026-04-08,5,88.90,2399.000
2026-04-08T01:00:00Z,N2EXMIDP,2026-04-08,5,0.00,0.000
2026-04-08T00:30:00Z,APXMIDP,2026-04-08,4,92.70,2396.700
2026-04-08T00:30:00Z,N2EXMIDP,2026-04-08,4,0.00,0.000
2026-04-08T00:00:00Z,APXMIDP,2026-04-08,3,90.60,2540.350
2026-04-08T00:00:00Z,N2EXMIDP,2026-04-08,3,0.00,0.000
2026-04-07T23:30:00Z,APXMIDP,2026-04-08,2,88.86,2320.500
2026-04-07T23:30:00Z,N2EXMIDP,2026-04-08,2,0.00,0.000
2026-04-07T23:00:00Z,APXMIDP,2026-04-08,1,91.83,2272.200
2026-04-07T23:00:00Z,N2EXMIDP,2026-04-08,1,0.00,0.000
2026-04-07T22:30:00Z,APXMIDP,2026-04-07,48,94.66,2361.000
2026-04-07T22:30:00Z,N2EXMIDP,2026-04-07,48,0.00,0.000
2026-04-07T22:00:00Z,APXMIDP,2026-04-07,47,91.15,2398.650
2026-04-07T22:00:00Z,N2EXMIDP,2026-04-07,47,0.00,0.000
2026-04-07T21:30:00Z,APXMIDP,2026-04-07,46,93.27,2587.000
2026-04-07T21:30:00Z,N2EXMIDP,2026-04-07,46,0.00,0.000
2026-04-07T21:00:00Z,APXMIDP,2026-04-07,45,104.82,2497.250
2026-04-07T21:00:00Z,N2EXMIDP,2026-04-07,45,0.00,0.000
2026-04-07T20:30:00Z,APXMIDP,2026-04-07,44,99.93,2650.850
2026-04-07T20:30:00Z,N2EXMIDP,2026-04-07,44,0.00,0.000
2026-04-07T20:00:00Z,APXMIDP,2026-04-07,43,100.87,2706.400
2026-04-07T20:00:00Z,N2EXMIDP,2026-04-07,43,0.00,0.000
2026-04-07T19:30:00Z,APXMIDP,2026-04-07,42,116.97,3691.950
2026-04-07T19:30:00Z,N2EXMIDP,2026-04-07,42,0.00,0.000
2026-04-07T19:00:00Z,APXMIDP,2026-04-07,41,118.36,3666.150
2026-04-07T19:00:00Z,N2EXMIDP,2026-04-07,41,0.00,0.000
2026-04-07T18:30:00Z,APXMIDP,2026-04-07,40,121.64,3438.350
2026-04-07T18:30:00Z,N2EXMIDP,2026-04-07,40,0.00,0.000
2026-04-07T18:00:00Z,APXMIDP,2026-04-07,39,115.50,3229.700
2026-04-07T18:00:00Z,N2EXMIDP,2026-04-07,39,0.00,0.000
2026-04-07T17:30:00Z,APXMIDP,2026-04-07,38,104.50,3903.300
2026-04-07T17:30:00Z,N2EXMIDP,2026-04-07,38,0.00,0.000
2026-04-07T17:00:00Z,APXMIDP,2026-04-07,37,95.49,3676.350
2026-04-07T17:00:00Z,N2EXMIDP,2026-04-07,37,0.00,0.000
2026-04-07T16:30:00Z,APXMIDP,2026-04-07,36,93.00,3960.550
2026-04-07T16:30:00Z,N2EXMIDP,2026-04-07,36,0.00,0.000
2026-04-07T16:00:00Z,APXMIDP,2026-04-07,35,77.43,4879.750
2026-04-07T16:00:00Z,N2EXMIDP,2026-04-07,35,0.00,0.000
2026-04-07T15:30:00Z,APXMIDP,2026-04-07,34,49.66,4503.200
2026-04-07T15:30:00Z,N2EXMIDP,2026-04-07,34,0.00,0.000
2026-04-07T15:00:00Z,APXMIDP,2026-04-07,33,11.01,3896.500
2026-04-07T15:00:00Z,N2EXMIDP,2026-04-07,33,0.00,0.000
2026-04-07T14:30:00Z,APXMIDP,2026-04-07,32,-9.26,3616.150
2026-04-07T14:30:00Z,N2EXMIDP,2026-04-07,32,0.00,0.000
2026-04-07T14:00:00Z,APXMIDP,2026-04-07,31,-24.86,3568.000
2026-04-07T14:00:00Z,N2EXMIDP,2026-04-07,31,0.00,0.000
2026-04-07T13:30:00Z,APXMIDP,2026-04-07,30,-47.54,4158.950
2026-04-07T13:30:00Z,N2EXMIDP,2026-04-07,30,0.00,0.000
2026-04-07T13:00:00Z,APXMIDP,2026-04-07,29,-51.58,3647.750
2026-04-07T13:00:00Z,N2EXMIDP,2026-04-07,29,0.00,0.000
2026-04-07T12:30:00Z,APXMIDP,2026-04-07,28,-57.32,3654.000
2026-04-07T12:30:00Z,N2EXMIDP,2026-04-07,28,0.00,0.000
2026-04-07T12:00:00Z,APXMIDP,2026-04-07,27,-57.82,3573.700
2026-04-07T12:00:00Z,N2EXMIDP,2026-04-07,27,0.00,0.000
2026-04-07T11:30:00Z,APXMIDP,2026-04-07,26,-53.64,3497.850
2026-04-07T11:30:00Z,N2EXMIDP,2026-04-07,26,0.00,0.000
2026-04-07T11:00:00Z,APXMIDP,2026-04-07,25,-45.58,3322.550
2026-04-07T11:00:00Z,N2EXMIDP,2026-04-07,25,0.00,0.000
2026-04-07T10:30:00Z,APXMIDP,2026-04-07,24,-34.45,2469.600
2026-04-07T10:30:00Z,N2EXMIDP,2026-04-07,24,0.00,0.000
2026-04-07T10:00:00Z,APXMIDP,2026-04-07,23,-23.89,2760.000
2026-04-07T10:00:00Z,N2EXMIDP,2026-04-07,23,0.00,0.000
2026-04-07T09:30:00Z,APXMIDP,2026-04-07,22,1.55,2084.450
2026-04-07T09:30:00Z,N2EXMIDP,2026-04-07,22,0.00,0.000
2026-04-07T09:00:00Z,APXMIDP,2026-04-07,21,17.73,2657.100
2026-04-07T09:00:00Z,N2EXMIDP,2026-04-07,21,0.00,0.000
2026-04-07T08:30:00Z,APXMIDP,2026-04-07,20,28.73,2308.950
2026-04-07T08:30:00Z,N2EXMIDP,2026-04-07,20,0.00,0.000
2026-04-07T08:00:00Z,APXMIDP,2026-04-07,19,65.40,2982.800
2026-04-07T08:00:00Z,N2EXMIDP,2026-04-07,19,0.00,0.000
2026-04-07T07:30:00Z,APXMIDP,2026-04-07,18,97.40,3214.350
2026-04-07T07:30:00Z,N2EXMIDP,2026-04-07,18,0.00,0.000
2026-04-07T07:00:00Z,APXMIDP,2026-04-07,17,101.01,3191.050
2026-04-07T07:00:00Z,N2EXMIDP,2026-04-07,17,0.00,0.000
2026-04-07T06:30:00Z,APXMIDP,2026-04-07,16,100.03,3009.850
2026-04-07T06:30:00Z,N2EXMIDP,2026-04-07,16,0.00,0.000
2026-04-07T06:00:00Z,APXMIDP,2026-04-07,15,98.63,2843.400
2026-04-07T06:00:00Z,N2EXMIDP,2026-04-07,15,0.00,0.000
2026-04-07T05:30:00Z,APXMIDP,2026-04-07,14,107.78,2460.800
2026-04-07T05:30:00Z,N2EXMIDP,2026-04-07,14,0.00,0.000
2026-04-07T05:00:00Z,APXMIDP,2026-04-07,13,105.82,2427.350
2026-04-07T05:00:00Z,N2EXMIDP,2026-04-07,13,0.00,0.000
2026-04-07T04:30:00Z,APXMIDP,2026-04-07,12,86.56,2204.850
2026-04-07T04:30:00Z,N2EXMIDP,2026-04-07,12,0.00,0.000
2026-04-07T04:00:00Z,APXMIDP,2026-04-07,11,78.03,1899.050
2026-04-07T04:00:00Z,N2EXMIDP,2026-04-07,11,0.00,0.000
2026-04-07T03:30:00Z,APXMIDP,2026-04-07,10,62.11,1652.500
2026-04-07T03:30:00Z,N2EXMIDP,2026-04-07,10,0.00,0.000
2026-04-07T03:00:00Z,APXMIDP,2026-04-07,9,66.48,1623.450
2026-04-07T03:00:00Z,N2EXMIDP,2026-04-07,9,0.00,0.000
2026-04-07T02:30:00Z,APXMIDP,2026-04-07,8,63.72,1805.850
2026-04-07T02:30:00Z,N2EXMIDP,2026-04-07,8,0.00,0.000
2026-04-07T02:00:00Z,APXMIDP,2026-04-07,7,66.05,1985.250
2026-04-07T02:00:00Z,N2EXMIDP,2026-04-07,7,0.00,0.000
2026-04-07T01:30:00Z,APXMIDP,2026-04-07,6,61.30,2193.200
2026-04-07T01:30:00Z,N2EXMIDP,2026-04-07,6,0.00,0.000
2026-04-07T01:00:00Z,APXMIDP,2026-04-07,5,55.21,1773.950
2026-04-07T01:00:00Z,N2EXMIDP,2026-04-07,5,0.00,0.000
2026-04-07T00:30:00Z,APXMIDP,2026-04-07,4,54.33,1671.500
2026-04-07T00:30:00Z,N2EXMIDP,2026-04-07,4,0.00,0.000
2026-04-07T00:00:00Z,APXMIDP,2026-04-07,3,59.11,1597.350
2026-04-07T00:00:00Z,N2EXMIDP,2026-04-07,3,0.00,0.000
2026-04-06T23:30:00Z,APXMIDP,2026-04-07,2,68.77,1130.100
2026-04-06T23:30:00Z,N2EXMIDP,2026-04-07,2,0.00,0.000
2026-04-06T23:00:00Z,APXMIDP,2026-04-07,1,75.07,1316.400
2026-04-06T23:00:00Z,N2EXMIDP,2026-04-07,1,0.00,0.000
2026-04-06T22:30:00Z,APXMIDP,2026-04-06,48,82.06,1163.650
2026-04-06T22:30:00Z,N2EXMIDP,2026-04-06,48,0.00,0.000
2026-04-06T22:00:00Z,APXMIDP,2026-04-06,47,83.55,1046.250
2026-04-06T22:00:00Z,N2EXMIDP,2026-04-06,47,0.00,0.000
2026-04-06T21:30:00Z,APXMIDP,2026-04-06,46,99.90,2101.300
2026-04-06T21:30:00Z,N2EXMIDP,2026-04-06,46,0.00,0.000
2026-04-06T21:00:00Z,APXMIDP,2026-04-06,45,105.65,2007.500
2026-04-06T21:00:00Z,N2EXMIDP,2026-04-06,45,0.00,0.000
2026-04-06T20:30:00Z,APXMIDP,2026-04-06,44,114.11,1958.050
2026-04-06T20:30:00Z,N2EXMIDP,2026-04-06,44,0.00,0.000
2026-04-06T20:00:00Z,APXMIDP,2026-04-06,43,119.27,2446.850
2026-04-06T20:00:00Z,N2EXMIDP,2026-04-06,43,0.00,0.000
2026-04-06T19:30:00Z,APXMIDP,2026-04-06,42,123.16,2539.900
2026-04-06T19:30:00Z,N2EXMIDP,2026-04-06,42,0.00,0.000
2026-04-06T19:00:00Z,APXMIDP,2026-04-06,41,123.87,2536.350
2026-04-06T19:00:00Z,N2EXMIDP,2026-04-06,41,0.00,0.000
2026-04-06T18:30:00Z,APXMIDP,2026-04-06,40,124.59,2789.700
2026-04-06T18:30:00Z,N2EXMIDP,2026-04-06,40,0.00,0.000
2026-04-06T18:00:00Z,APXMIDP,2026-04-06,39,118.80,2993.350
2026-04-06T18:00:00Z,N2EXMIDP,2026-04-06,39,0.00,0.000
2026-04-06T17:30:00Z,APXMIDP,2026-04-06,38,107.01,3511.650
2026-04-06T17:30:00Z,N2EXMIDP,2026-04-06,38,0.00,0.000
2026-04-06T17:00:00Z,APXMIDP,2026-04-06,37,101.47,3515.350
2026-04-06T17:00:00Z,N2EXMIDP,2026-04-06,37,0.00,0.000
2026-04-06T16:30:00Z,APXMIDP,2026-04-06,36,81.69,3064.800
2026-04-06T16:30:00Z,N2EXMIDP,2026-04-06,36,0.00,0.000
2026-04-06T16:00:00Z,APXMIDP,2026-04-06,35,59.36,3082.550
2026-04-06T16:00:00Z,N2EXMIDP,2026-04-06,35,0.00,0.000
2026-04-06T15:30:00Z,APXMIDP,2026-04-06,34,0.90,3176.500
2026-04-06T15:30:00Z,N2EXMIDP,2026-04-06,34,0.00,0.000
2026-04-06T15:00:00Z,APXMIDP,2026-04-06,33,-25.34,2729.450
2026-04-06T15:00:00Z,N2EXMIDP,2026-04-06,33,0.00,0.000
2026-04-06T14:30:00Z,APXMIDP,2026-04-06,32,-49.46,2307.300
2026-04-06T14:30:00Z,N2EXMIDP,2026-04-06,32,0.00,0.000
2026-04-06T14:00:00Z,APXMIDP,2026-04-06,31,-51.84,2153.450
2026-04-06T14:00:00Z,N2EXMIDP,2026-04-06,31,0.00,0.000
2026-04-06T13:30:00Z,APXMIDP,2026-04-06,30,-45.77,4324.400
2026-04-06T13:30:00Z,N2EXMIDP,2026-04-06,30,0.00,0.000
2026-04-06T13:00:00Z,APXMIDP,2026-04-06,29,-41.36,4345.500
2026-04-06T13:00:00Z,N2EXMIDP,2026-04-06,29,0.00,0.000
2026-04-06T12:30:00Z,APXMIDP,2026-04-06,28,-34.77,4260.400
2026-04-06T12:30:00Z,N2EXMIDP,2026-04-06,28,0.00,0.000
2026-04-06T12:00:00Z,APXMIDP,2026-04-06,27,-24.71,3963.000
2026-04-06T12:00:00Z,N2EXMIDP,2026-04-06,27,0.00,0.000
2026-04-06T11:30:00Z,APXMIDP,2026-04-06,26,8.55,2863.450
2026-04-06T11:30:00Z,N2EXMIDP,2026-04-06,26,0.00,0.000
2026-04-06T11:00:00Z,APXMIDP,2026-04-06,25,28.15,2876.700
2026-04-06T11:00:00Z,N2EXMIDP,2026-04-06,25,0.00,0.000
2026-04-06T10:30:00Z,APXMIDP,2026-04-06,24,47.06,2693.700
2026-04-06T10:30:00Z,N2EXMIDP,2026-04-06,24,0.00,0.000
2026-04-06T10:00:00Z,APXMIDP,2026-04-06,23,69.50,2908.600
2026-04-06T10:00:00Z,N2EXMIDP,2026-04-06,23,0.00,0.000
2026-04-06T09:30:00Z,APXMIDP,2026-04-06,22,102.29,2304.300
2026-04-06T09:30:00Z,N2EXMIDP,2026-04-06,22,0.00,0.000
2026-04-06T09:00:00Z,APXMIDP,2026-04-06,21,116.78,1986.050
2026-04-06T09:00:00Z,N2EXMIDP,2026-04-06,21,0.00,0.000
2026-04-06T08:30:00Z,APXMIDP,2026-04-06,20,116.44,1936.500
2026-04-06T08:30:00Z,N2EXMIDP,2026-04-06,20,0.00,0.000
2026-04-06T08:00:00Z,APXMIDP,2026-04-06,19,118.54,2296.700
2026-04-06T08:00:00Z,N2EXMIDP,2026-04-06,19,0.00,0.000
2026-04-06T07:30:00Z,APXMIDP,2026-04-06,18,118.55,2157.350
2026-04-06T07:30:00Z,N2EXMIDP,2026-04-06,18,0.00,0.000
2026-04-06T07:00:00Z,APXMIDP,2026-04-06,17,120.96,2180.900
2026-04-06T07:00:00Z,N2EXMIDP,2026-04-06,17,0.00,0.000
2026-04-06T06:30:00Z,APXMIDP,2026-04-06,16,125.46,2231.000
2026-04-06T06:30:00Z,N2EXMIDP,2026-04-06,16,0.00,0.000
2026-04-06T06:00:00Z,APXMIDP,2026-04-06,15,121.20,2011.450
2026-04-06T06:00:00Z,N2EXMIDP,2026-04-06,15,0.00,0.000
2026-04-06T05:30:00Z,APXMIDP,2026-04-06,14,118.89,2398.300
2026-04-06T05:30:00Z,N2EXMIDP,2026-04-06,14,0.00,0.000
2026-04-06T05:00:00Z,APXMIDP,2026-04-06,13,118.35,1727.950
2026-04-06T05:00:00Z,N2EXMIDP,2026-04-06,13,0.00,0.000
2026-04-06T04:30:00Z,APXMIDP,2026-04-06,12,111.73,1714.600
2026-04-06T04:30:00Z,N2EXMIDP,2026-04-06,12,0.00,0.000
2026-04-06T04:00:00Z,APXMIDP,2026-04-06,11,107.61,1658.950
2026-04-06T04:00:00Z,N2EXMIDP,2026-04-06,11,0.00,0.000
2026-04-06T03:30:00Z,APXMIDP,2026-04-06,10,106.50,1905.100
2026-04-06T03:30:00Z,N2EXMIDP,2026-04-06,10,0.00,0.000
2026-04-06T03:00:00Z,APXMIDP,2026-04-06,9,100.37,1125.250
2026-04-06T03:00:00Z,N2EXMIDP,2026-04-06,9,0.00,0.000
2026-04-06T02:30:00Z,APXMIDP,2026-04-06,8,105.25,1105.200
2026-04-06T02:30:00Z,N2EXMIDP,2026-04-06,8,0.00,0.000
2026-04-06T02:00:00Z,APXMIDP,2026-04-06,7,111.73,1177.500
2026-04-06T02:00:00Z,N2EXMIDP,2026-04-06,7,0.00,0.000
2026-04-06T01:30:00Z,APXMIDP,2026-04-06,6,116.00,1425.850
2026-04-06T01:30:00Z,N2EXMIDP,2026-04-06,6,0.00,0.000
2026-04-06T01:00:00Z,APXMIDP,2026-04-06,5,116.17,1383.650
2026-04-06T01:00:00Z,N2EXMIDP,2026-04-06,5,0.00,0.000
2026-04-06T00:30:00Z,APXMIDP,2026-04-06,4,114.11,1336.850
2026-04-06T00:30:00Z,N2EXMIDP,2026-04-06,4,0.00,0.000
2026-04-06T00:00:00Z,APXMIDP,2026-04-06,3,110.64,1244.950
2026-04-06T00:00:00Z,N2EXMIDP,2026-04-06,3,0.00,0.000
2026-04-05T23:30:00Z,APXMIDP,2026-04-06,2,109.37,1521.200
2026-04-05T23:30:00Z,N2EXMIDP,2026-04-06,2,0.00,0.000
2026-04-05T23:00:00Z,APXMIDP,2026-04-06,1,106.31,1658.950
2026-04-05T23:00:00Z,N2EXMIDP,2026-04-06,1,0.00,0.000
2026-04-05T22:30:00Z,APXMIDP,2026-04-05,48,110.13,1460.150
2026-04-05T22:30:00Z,N2EXMIDP,2026-04-05,48,0.00,0.000
2026-04-05T22:00:00Z,APXMIDP,2026-04-05,47,113.98,1405.750
